months,body,0.000000750956531
good,said,0.000063773542934
open,said,0.000062707855250
oil,billion,0.000186087694601
sale,company,0.000092876158305
billion,set,0.000007255899163
foreign,reuters,0.000003411437547
net,months,0.000027640475309
said,following,0.000050155209465
march,rose,0.000016438852981
companies,rise,0.000007261874998
going,said,0.000059832211264
japan,billion,0.000125511432998
said,minister,0.000030810057069
companies,texas,0.000000940592599
body,lead,0.000000508533788
company,board,0.000021978527002
buying,said,0.000074331343058
year,price,0.000023735825380
net,stock,0.000171321909875
companies,south,0.000005788867384
said,british,0.000035314766137
need,said,0.000050541435485
rise,body,0.000001113940584
program,reuters,0.000002527308652
money,companies,0.000005508945378
body,national,0.000004026606348
week,ago,0.000002084123707
companies,official,0.000002937113095
week,ended,0.000004740957593
record,billion,0.000135424590553
expected,billion,0.000079143406765
high,reuters,0.000002500728215
group,new,0.000036838748201
body,american,0.000001018260946
open,reuters,0.000001517102078
said,consumer,0.000020419911380
certain,said,0.000050201429985
chicago,said,0.000054131898651
federal,board,0.000009907378626
said,raise,0.000009201965440
said,buying,0.000037997735490
people,national,0.000009027653505
american,body,0.000000612705207
weeks,said,0.000104137332528
said,think,0.000009043416867
seven,said,0.000094839226222
said,remain,0.000007468393960
year,market,0.000065067193646
companies,west,0.000003546674634
title,president,0.000000346497188
shares,training,0.000000083164366
author,april,0.000001507811135
said,area,0.000011704590179
said,start,0.000010187902262
work,said,0.000081263868196
ended,march,0.000020555340598
germany,said,0.000065487358370
body,rose,0.000002415787549
paid,said,0.000102387901279
point,said,0.000058256104239
days,said,0.000087044441898
title,financial,0.000000569153713
data,said,0.000053109895816
said,london,0.000018142012777
financial,title,0.000000067887100
general,reuters,0.000003377707799
market,price,0.000013419708011
said,fourth,0.000020288685846
said,vice,0.000006693449450
net,ended,0.000024607965315
nations,said,0.000187765166629
date,said,0.000090868059488
shares,march,0.000028141774237
companies,price,0.000005238632184
local,said,0.000048868016165
date,south,0.000006090294846
rose,body,0.000001238519758
increase,body,0.000001016991177
march,board,0.000013887759451
december,reuters,0.000003106303666
companies,union,0.000001428025485
area,said,0.000093245318567
new,international,0.000012017291738
offer,title,0.000000156853332
companies,author,0.000000015794290
title,company,0.000003956839919
said,meet,0.000007737090527
company,debt,0.000023016655177
said,news,0.000019481312847
large,said,0.000036568559153
companies,city,0.000000417833348
companies,tax,0.000006103588021
said,present,0.000008390610674
comment,said,0.000093004899099
group,year,0.000131925044116
said,real,0.000010611635844
said,paris,0.000078155113442
city,said,0.000043746196752
companies,issue,0.000001995774937
paper,said,0.000051807837735
commission,shares,0.000014496713447
president,body,0.000000590289801
companies,contract,0.000001404914883
july,body,0.000000329388797
body,debt,0.000002137287083
said,september,0.000025761612051
billion,increase,0.000029334800274
order,said,0.000140221978654
people,general,0.000002058822247
title,agreement,0.000002191730800
companies,sale,0.000009865519132
today,body,0.000000934458512
city,body,0.000000281286049
title,note,0.000001748583713
largest,said,0.000051489536418
board,reuters,0.000003911184194
current,body,0.000001737283583
cash,company,0.000041646497266
companies,british,0.000003282244279
day,reuters,0.000001919726174
net,current,0.000061949816882
price,year,0.000072639231803
late,said,0.000072739545431
said,weeks,0.000022576856281
china,companies,0.000006879537978
community,said,0.000064994776039
business,body,0.000000831831983
companies,bid,0.000003421092288
said,issues,0.000009753926861
president,company,0.000031874344131
bond,title,0.000000036111587
york,june,0.000002316444807
prime,said,0.000069964167778
past,said,0.000040541588533
japan,market,0.000042967829359
said,probably,0.000005882764981
american,reuters,0.000002305347152
share,april,0.000052425060858
company,oil,0.000065729873313
march,oil,0.000041533297917
people,financial,0.000003412529168
sales,title,0.000000240205395
buy,stock,0.000045073997171
date,body,0.000000584277586
places,bank,0.000002144742666
number,said,0.000075686977652
oil,march,0.000055099899328
body,minister,0.000001010452934
payment,reuters,0.000002451233740
body,ended,0.000001360510282
canada,body,0.000000638019458
board,stock,0.000050243386795
selling,said,0.000095046278147
new,agreement,0.000028520526030
title,british,0.000000433080857
title,minister,0.000000377837495
title,contract,0.000000185373665
seven,net,0.000069509209425
share,billion,0.000098181859357
year,month,0.000034238913940
said,making,0.000015229729797
general,title,0.000000110602407
plans,body,0.000000826562655
said,near,0.000015473424355
companies,open,0.000001934845386
days,reuters,0.000002105880867
insurance,said,0.000062030063418
following,said,0.000134417394293
said,range,0.000004701481885
net,charge,0.000009538936865
world,trade,0.000037053043343
tax,loss,0.000070691872679
contract,reuters,0.000001031017632
title,rose,0.000000903332477
said,despite,0.000014855396330
real,said,0.000041465995309
fourth,said,0.000086353233200
income,year,0.000115870083391
said,north,0.000017380561985
months,billion,0.000056722583395
oil,new,0.000052704523114
japan,year,0.000127302220790
said,come,0.000007981894669
said,agency,0.000011151387298
debt,bank,0.000040198112401
officials,reuters,0.000002181959644
title,jan,0.000000752563835
conference,said,0.000035751643736
oil,companies,0.000019167035134
reported,share,0.000038377147575
debt,company,0.000042493105866
rise,reuters,0.000004191282187
companies,air,0.000000808786126
people,coffee,0.000001348533829
seven,reuters,0.000002294461638
company,price,0.000019907023670
billion,market,0.000059902591602
billion,previous,0.000009414584383
half,year,0.000041082632379
said,taken,0.000018869417545
meet,said,0.000034776850953
said,farm,0.000011020986676
net,results,0.000022359523427
companies,report,0.000002851199270
body,finance,0.000000714052305
offer,stock,0.000061534956330
north,said,0.000056607219449
far,said,0.000050525282859
rise,january,0.000020842042431
london,reuters,0.000001576215368
james,companies,0.000005805751698
people,jan,0.000004512216947
strong,said,0.000088023050921
market,money,0.000011721125702
range,said,0.000036450463085
officer,said,0.000059465026425
march,title,0.000000164294789
body,chairman,0.000001367007599
price,oil,0.000029530945540
gold,reuters,0.000001864025307
offer,march,0.000028473492421
said,data,0.000018664361050
new,trade,0.000038269947254
companies,cut,0.000002985860419
today,bank,0.000047733487008
said,germany,0.000022711286874
title,minneapolis,0.000000015625638
share,march,0.000029071294193
author,new,0.000000799778036
body,general,0.000000918296848
drop,said,0.000089232140454
share,cash,0.000011086803170
currently,said,0.000059006808442
march,week,0.000012264873476
year,reported,0.000023676380806
west,body,0.000000616091313
stock,record,0.000072886308772
near,said,0.000074579729699
companies,australian,0.000001067116727
said,right,0.000016431840777
companies,company,0.000029988203096
share,price,0.000012261213669
company,agreement,0.000063121551648
year,foreign,0.000025166087653
general,body,0.000000897712198
companies,firm,0.000002231699682
body,owned,0.000001533213549
body,united,0.000001565500042
sales,share,0.000069145076850
selling,reuters,0.000002299470907
title,gets,0.000000205645648
billion,budget,0.000003593755991
said,plus,0.000024266104447
march,federal,0.000011496440493
companies,united,0.000004436536983
companies,names,0.000000056664323
bank,company,0.000107381594717
federal,bank,0.000048594385589
year,results,0.000015873258235
new,net,0.000108689870103
industry,reuters,0.000003026073728
seven,year,0.000046718603699
company,reported,0.000019857165171
reported,net,0.000123342615552
oil,people,0.000009206956747
issues,body,0.000000366319341
fourth,year,0.000042538329581
said,response,0.000008612345482
canada,reuters,0.000002400594440
san,body,0.000000408034765
increase,billion,0.000076817181252
president,officer,0.000000716453997
june,year,0.000045385411795
body,department,0.000001801678536
board,body,0.000001039497420
title,finance,0.000000267004793
court,said,0.000159214760060
minister,told,0.000008685206012
said,local,0.000003954311524
economic,reuters,0.000002598053925
sales,march,0.000043604337407
billion,oil,0.000072151335189
financial,company,0.000029753353374
said,potential,0.000006376719284
second,year,0.000047234927479
body,week,0.000001802395900
iran,people,0.000001865217314
energy,title,0.000000061693726
billion,official,0.000012251537555
year,months,0.000019622257241
cash,body,0.000000771262876
fall,year,0.000050235448725
week,march,0.000015272922610
mark,said,0.000065752625233
agreement,trade,0.000081874844909
said,given,0.000017395183022
people,gold,0.000001891895181
seeks,title,0.000000021708560
date,iran,0.000001406402589
shares,new,0.000026918358344
director,said,0.000039127098717
said,coffee,0.000018340133465
title,united,0.000000585385635
title,share,0.000002598833362
trade,countries,0.000005615865120
based,company,0.000032629886846
said,working,0.000008829476428
said,free,0.000025034496502
issue,shares,0.000014041167560
companies,cuts,0.000001103871455
trade,new,0.000035424629459
chairman,company,0.000053109703003
research,said,0.000052188388509
price,company,0.000051198039728
talks,title,0.000000119135294
industry,year,0.000061615297454
year,official,0.000013307823792
making,said,0.000072064955020
program,body,0.000000671696910
include,reuters,0.000001708502509
said,member,0.000011297079254
world,oil,0.000028754695450
tariffs,trade,0.000013551390111
said,food,0.000012960505956
said,scheduled,0.000010354593542
body,european,0.000001247954060
places,james,0.000000270554352
japan,march,0.000037163488741
said,insurance,0.000016937614419
said,named,0.000007688741789
said,changes,0.000025191739041
points,reuters,0.000001036791218
rose,rise,0.000016194861018
said,points,0.000004970062037
said,project,0.000012326338947
said,people,0.000022330554202
bank,official,0.000010517199371
information,said,0.000055986482039
open,market,0.000010426323570
said,gave,0.000013777746972
years,year,0.000053161948017
said,congress,0.000008100838386
said,began,0.000009758029591
rights,said,0.000056927292462
members,said,0.000065853935666
year,told,0.000032130843465
people,china,0.000001842921279
title,world,0.000000791353102
body,filed,0.000000163834400
people,seen,0.000000595970903
said,impact,0.000007592035672
april,stock,0.000094488466857
new,debt,0.000010399731764
remain,said,0.000053909476264
companies,products,0.000006361088253
march,agreement,0.000039885147999
title,rise,0.000000958179385
brazil,title,0.000000061380952
shares,price,0.000011869175069
spending,said,0.000031657818909
america,said,0.000028770602512
set,body,0.000000316870171
change,reuters,0.000002437770718
people,energy,0.000002353586979
cash,share,0.000027353213227
president,told,0.000007537487363
said,begin,0.000004513378371
steel,said,0.000049528403906
companies,plan,0.000002428654625
said,research,0.000007731320693
owned,reuters,0.000004036563496
plan,body,0.000000571500379
chairman,executive,0.000002435303713
foreign,body,0.000000906676973
national,body,0.000000967772507
company,april,0.000085116094851
record,year,0.000137356808409
company,business,0.000015293328033
